YEAR,STATE,ST_CASE,VEH_NO,A_WRONGWAYDRV,A_DRDIS,A_DRDRO,A_VRD,A_BODY,A_IMP1,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_FIRE_EXP
2020,42,420808,1,2,2,2,1,1,7,2,2,2,2,4,2,3,2011,1
2020,42,420809,1,2,2,2,2,1,2,2,3,3,3,4,2,3,2011,1
2020,42,420810,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2003,1
2020,42,420810,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2020,42,420811,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2017,1
2020,42,420811,2,2,2,2,2,4,6,2,1,1,2,4,2,3,2003,1
2020,42,420811,3,2,2,2,2,2,6,2,1,1,1,4,2,3,2017,1
2020,42,420812,1,2,1,2,1,1,2,2,1,1,2,4,2,3,2011,1
2020,42,420813,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2004,1
2020,42,420814,1,2,2,2,1,1,2,2,1,1,2,4,1,3,1932,1
2020,42,420815,1,1,1,2,2,3,2,2,2,2,2,4,1,3,2016,1
2020,42,420815,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2005,1
2020,42,420817,1,1,2,2,1,1,2,1,1,1,2,4,2,3,2006,1
2020,42,420818,1,2,2,2,2,9,2,2,3,3,3,4,1,3,9998,1
2020,42,420819,1,2,2,2,1,7,1,2,4,2,2,3,1,3,2009,1
2020,42,420820,1,1,2,1,1,3,2,2,1,1,2,4,2,3,2015,1
2020,42,420820,2,2,2,2,1,2,2,2,1,1,2,4,2,3,1994,1
2020,42,420821,1,2,2,2,2,6,2,2,1,1,1,4,1,3,2019,2
2020,42,420821,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2018,2
2020,42,420821,3,2,2,2,2,6,4,2,1,1,1,4,2,3,2020,1
2020,42,420822,1,2,2,2,2,1,2,2,3,3,3,4,1,3,2010,1
2020,42,420822,2,2,2,2,2,3,4,2,1,1,2,4,2,3,1998,1
2020,42,420823,1,2,2,2,2,7,1,2,4,2,2,3,2,3,2005,1
2020,42,420824,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2010,1
2020,42,420824,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,42,420824,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2005,1
2020,42,420825,1,2,2,2,1,1,6,1,1,1,1,4,2,3,2009,1
2020,42,420826,1,2,2,2,1,1,2,2,2,2,2,4,2,3,1994,1
2020,42,420826,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1
2020,42,420827,1,1,2,2,1,1,2,2,1,1,2,4,1,3,2015,1
2020,42,420827,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2002,1
2020,42,420828,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2015,1
2020,42,420829,1,2,2,2,1,3,2,2,1,1,1,4,2,3,2004,1
2020,42,420830,1,2,2,2,2,1,5,2,1,1,1,4,2,3,2019,1
2020,42,420830,2,2,2,2,2,7,2,2,4,3,3,3,2,3,2014,1
2020,42,420831,1,1,2,2,1,7,5,2,4,2,2,3,2,3,1997,1
2020,42,420831,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2009,1
2020,42,420832,1,2,1,2,1,4,6,2,1,1,2,4,2,3,2007,2
2020,42,420833,1,2,2,2,1,2,2,2,1,1,2,4,1,3,1989,1
2020,42,420834,1,2,2,2,1,1,5,2,2,2,2,4,1,3,2000,1
2020,42,420835,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1
2020,42,420836,1,2,2,2,1,2,2,1,1,1,1,4,1,3,1999,1
2020,42,420837,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2005,1
2020,42,420837,2,2,2,2,2,1,2,2,1,1,1,4,2,3,2001,1
2020,42,420837,3,2,2,2,1,1,3,2,1,1,2,4,2,3,2015,1
2020,42,420838,1,2,2,2,1,1,2,1,2,2,2,4,1,3,2004,1
2020,42,420839,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2020,1
2020,42,420839,2,2,2,2,1,7,2,2,4,1,2,1,1,3,2016,1
2020,42,420839,3,2,2,2,2,4,2,2,2,2,2,4,2,3,2003,1
2020,42,420840,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2020,42,420841,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2004,1
2020,42,420841,2,2,2,2,2,6,5,2,3,3,3,4,2,3,2016,1
2020,42,420841,3,2,2,2,2,1,4,2,1,1,2,4,2,3,2009,1
2020,42,420842,1,2,2,2,2,7,1,2,4,2,2,3,2,3,2009,1
2020,42,420842,2,2,1,2,2,3,2,2,1,1,2,4,2,3,2018,1
2020,42,420843,1,2,2,2,1,2,2,2,1,1,2,4,2,3,1993,1
2020,42,420844,1,2,2,2,2,3,2,2,1,1,1,4,2,3,2015,1
2020,42,420844,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2004,1
2020,42,420845,1,2,2,2,2,7,1,2,4,2,1,3,1,3,2018,1
2020,42,420846,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2019,1
2020,42,420846,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,1
2020,42,420847,1,2,1,2,1,3,2,2,2,2,2,4,1,3,2005,1
2020,42,420847,2,2,2,2,2,6,3,2,1,1,1,4,2,3,2020,1
2020,42,420847,3,2,2,2,2,4,2,2,1,1,2,4,2,3,1994,1
2020,42,420848,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2020,42,420849,1,2,2,2,1,1,3,1,1,1,2,4,1,3,2005,1
2020,42,420850,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2013,1
2020,42,420850,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2011,1
2020,42,420851,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2011,1
2020,42,420852,1,2,2,2,1,6,2,1,1,1,1,4,2,3,2014,1
2020,42,420853,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2005,1
2020,42,420853,2,2,2,2,2,7,2,2,4,1,1,1,2,3,2004,1
2020,42,420853,3,2,2,2,2,7,1,2,4,1,2,1,2,3,2006,1
2020,42,420854,1,2,2,2,2,2,5,2,1,1,2,4,2,3,2016,1
2020,42,420854,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2004,1
2020,42,420855,1,1,2,2,2,1,2,2,1,1,1,4,2,3,2007,1
2020,42,420855,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2007,1
2020,42,420856,1,2,2,2,2,1,2,2,1,1,1,4,1,3,2003,1
2020,42,420856,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2007,1
2020,42,420856,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1
2020,42,420857,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1
2020,42,420858,1,2,1,2,2,9,4,2,1,1,2,4,2,3,9999,1
2020,42,420858,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1
2020,42,420859,1,2,2,2,1,2,3,1,1,1,2,4,2,3,2012,1
2020,42,420860,1,1,2,2,1,3,2,1,1,1,2,4,1,3,2007,1
2020,42,420861,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2014,1
2020,42,420862,1,2,2,2,2,1,4,1,1,1,2,4,1,3,2009,1
2020,42,420862,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,42,420863,1,2,2,2,2,3,2,2,2,2,2,4,1,3,2002,1
2020,42,420863,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2000,1
2020,42,420864,1,2,2,2,2,7,2,2,4,2,1,3,2,3,2016,1
2020,42,420864,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2017,1
2020,42,420865,1,2,2,2,1,3,2,1,2,2,2,4,1,3,2010,2
2020,42,420866,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2004,1
2020,42,420866,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2013,1
2020,42,420866,3,2,2,2,2,1,6,2,1,1,2,4,2,3,2005,1
2020,42,420867,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2000,1
2020,42,420868,1,2,2,2,2,2,7,2,3,3,3,4,1,3,9999,1
2020,42,420869,1,2,2,2,1,7,1,2,4,2,2,3,1,3,2008,1
2020,42,420870,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2002,1
2020,42,420871,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2001,1
2020,42,420871,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2006,1
2020,42,420872,1,2,2,2,1,9,1,1,1,1,2,4,1,3,2013,1
2020,42,420873,1,2,2,2,1,9,6,1,1,1,2,4,2,3,2018,1
2020,42,420874,1,2,2,2,1,3,2,1,2,2,2,4,1,3,2014,1
2020,42,420875,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2013,2
2020,42,420876,1,1,2,2,2,1,2,2,1,1,2,4,1,3,2005,1
2020,42,420876,2,2,2,2,2,1,2,2,3,3,3,4,2,3,2020,1
2020,42,420876,3,2,2,2,2,6,4,2,1,1,2,4,2,3,2016,1
2020,42,420876,4,2,2,2,2,4,4,2,1,1,2,4,2,3,2006,1
2020,42,420877,1,2,2,2,2,7,1,2,4,1,2,1,1,3,2012,1
2020,42,420878,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2019,1
2020,42,420879,1,2,2,2,2,9,1,1,1,1,2,4,2,3,2012,1
2020,42,420880,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2020,42,420881,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2020,42,420882,1,2,1,2,2,1,2,2,1,1,2,4,2,3,2017,1
2020,42,420882,2,2,2,2,2,3,2,2,2,1,2,4,2,3,2010,1
2020,42,420883,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2020,42,420884,1,2,2,2,1,9,2,2,1,1,2,4,2,3,2011,1
2020,42,420885,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2020,42,420886,1,2,2,2,2,9,4,2,1,1,2,4,2,3,2019,1
2020,42,420886,2,2,2,2,1,7,2,2,4,1,2,1,2,3,2019,1
2020,42,420887,1,2,2,2,1,6,3,1,1,1,1,4,1,3,2006,1
2020,42,420888,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2006,1
2020,42,420888,2,2,2,2,2,6,4,2,1,1,2,4,2,3,2017,1
2020,42,420889,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2017,1
2020,42,420890,1,2,2,2,2,1,3,2,2,2,2,4,1,3,2009,1
2020,42,420891,1,2,2,2,1,9,2,1,1,1,2,4,1,3,2020,1
2020,42,420892,1,2,2,2,2,7,1,2,4,1,2,1,2,3,2012,1
2020,42,420893,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2006,1
2020,42,420894,1,2,2,2,1,1,3,1,2,2,2,4,1,3,2008,1
2020,42,420895,1,2,2,2,1,1,3,2,1,1,2,4,2,3,2018,1
2020,42,420895,2,2,2,2,2,7,2,2,4,1,1,1,2,3,2016,1
2020,42,420896,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2006,1
2020,42,420897,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1
2020,42,420898,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2016,1
2020,42,420899,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2011,1
2020,42,420900,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2008,1
2020,42,420901,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2005,1
2020,42,420902,1,2,2,2,1,1,2,2,2,2,2,4,2,3,1999,2
2020,42,420903,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2018,1
2020,42,420904,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2004,1
2020,42,420904,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2005,1
2020,42,420905,1,2,2,2,2,9,1,1,1,1,2,4,1,3,2016,1
2020,42,420906,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1
2020,42,420907,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,42,420908,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2003,1
2020,42,420908,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2001,1
2020,42,420909,1,2,2,2,1,9,1,1,1,1,2,4,2,3,9999,1
2020,42,420910,1,2,1,2,1,9,3,1,1,1,2,4,1,3,2018,1
2020,42,420911,1,2,2,2,1,7,1,1,4,1,1,1,2,3,2017,1
2020,42,420912,1,2,2,2,1,7,3,2,4,1,2,1,2,3,2008,1
2020,42,420913,1,2,2,1,1,3,2,1,1,1,2,4,1,3,2002,1
2020,42,420914,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2017,1
2020,42,420914,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2012,1
2020,42,420915,1,2,2,2,2,7,5,2,4,2,2,3,1,3,2003,1
2020,42,420915,2,2,2,2,2,3,2,2,1,1,2,4,2,3,1994,1
2020,42,420916,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2014,1
2020,42,420917,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2004,1
2020,42,420917,2,2,2,2,2,7,5,2,4,2,1,3,2,3,1998,1
2020,42,420918,1,2,2,2,1,4,2,2,2,2,2,4,1,3,2000,1
2020,42,420919,1,2,2,2,1,3,3,1,2,2,2,4,1,3,2006,1
2020,42,420920,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2012,1
2020,42,420921,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2007,1
2020,42,420922,1,2,2,2,1,3,2,1,1,1,1,4,2,3,2004,1
2020,42,420923,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2007,1
2020,42,420924,1,2,2,2,2,2,6,2,1,1,2,4,2,3,2015,1
2020,42,420925,1,2,2,2,2,9,1,2,1,1,2,4,2,3,2003,1
2020,42,420926,1,2,2,2,1,7,2,2,4,2,1,3,2,3,2014,1
2020,42,420927,1,2,2,2,2,3,2,2,1,1,1,4,2,3,2010,1
2020,42,420928,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1
2020,42,420928,2,2,2,2,2,4,3,2,1,1,2,4,2,3,2013,1
2020,42,420929,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2020,1
2020,42,420929,2,2,1,2,2,1,5,2,1,1,2,4,2,3,2010,1
2020,42,420930,1,1,2,2,1,1,2,2,1,1,2,4,2,3,2015,1
2020,42,420930,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1
2020,42,420931,1,2,2,2,2,1,4,2,1,1,2,4,2,3,2008,1
2020,42,420932,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,1
2020,42,420933,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2019,1
2020,42,420934,1,2,2,2,1,3,1,1,1,1,2,4,1,3,2007,1
2020,42,420935,1,2,2,2,1,9,1,1,2,2,2,4,1,3,2020,1
2020,42,420936,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2010,1
2020,42,420937,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1
2020,42,420938,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2020,42,420938,2,2,2,2,2,7,2,2,4,1,1,1,2,3,2009,1
2020,42,420939,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2020,42,420939,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2020,42,420940,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2018,1
2020,42,420941,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2018,1
2020,42,420942,1,2,2,2,2,7,1,2,4,2,2,3,1,3,2004,1
2020,42,420943,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2008,1
2020,42,420943,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2019,1
2020,42,420944,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2006,1
2020,42,420944,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2019,1
2020,42,420945,1,1,2,2,1,1,2,2,1,1,2,4,2,3,2009,1
2020,42,420946,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2000,1
2020,42,420947,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2003,1
2020,42,420948,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2018,2
2020,42,420949,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2009,1
2020,42,420949,2,2,2,2,2,2,3,2,1,1,2,4,2,3,2019,1
2020,42,420950,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2020,42,420951,1,2,2,2,2,3,3,1,1,1,1,4,2,3,2014,1
2020,42,420951,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2020,42,420952,1,2,2,2,1,1,3,2,1,1,2,4,2,3,2004,1
2020,42,420953,1,2,2,2,1,6,3,2,2,2,2,4,1,3,2019,2
2020,42,420954,1,2,2,2,1,1,4,1,2,2,2,4,1,3,2001,2
2020,42,420955,1,2,2,2,2,7,1,2,4,1,2,1,1,3,2008,1
2020,42,420956,1,2,2,1,1,3,2,1,1,1,2,4,2,3,2015,1
2020,42,420957,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1
2020,42,420957,2,2,2,2,2,4,2,1,1,1,2,4,2,3,2013,2
2020,42,420958,1,2,2,2,2,9,2,2,2,1,2,4,1,3,2004,1
2020,42,420958,2,2,2,2,2,9,4,1,1,1,2,4,2,3,1999,1
2020,42,420959,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2008,1
2020,42,420960,1,2,2,2,2,7,5,2,4,1,1,1,1,3,2011,1
2020,42,420960,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2012,1
2020,42,420961,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2009,1
2020,42,420961,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2003,1
2020,42,420962,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2004,1
2020,42,420963,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2002,1
2020,42,420964,1,2,2,2,1,3,5,2,1,1,2,4,2,3,2017,1
2020,42,420965,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2005,1
2020,42,420965,2,2,2,2,2,4,4,2,1,1,2,4,2,3,2015,1
2020,42,420966,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2004,1
2020,42,420967,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1
2020,42,420967,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2015,1
2020,42,420968,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1
2020,42,420968,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2004,1
2020,42,420969,1,2,2,1,1,3,2,1,1,1,2,4,2,3,2013,1
2020,42,420970,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2020,42,420970,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2016,1
2020,42,420971,1,2,2,2,2,3,1,2,1,1,2,4,1,3,2015,1
2020,42,420972,1,2,2,2,1,7,3,2,4,2,2,3,2,3,2007,1
2020,42,420973,1,2,2,2,1,3,1,1,2,2,2,4,2,3,1997,1
2020,42,420974,1,2,2,2,1,3,4,2,1,1,2,4,2,3,2005,2
2020,42,420975,1,2,1,2,2,9,2,1,2,1,2,4,2,3,2019,1
2020,42,420975,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2004,1
2020,42,420976,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2020,42,420977,1,2,1,2,2,4,2,2,1,1,1,4,2,3,2012,1
2020,42,420977,2,2,2,2,2,9,4,2,1,1,1,4,2,3,2020,1
2020,42,420978,1,2,2,2,2,3,4,2,1,1,2,4,2,3,2002,1
2020,42,420979,1,2,2,2,1,1,2,2,3,3,3,4,1,3,2017,1
2020,42,420980,1,1,1,2,1,9,3,2,1,1,2,4,2,3,1976,1
2020,42,420980,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1
2020,42,420981,1,2,2,2,2,1,2,2,1,1,1,4,1,3,2006,1
2020,42,420981,2,2,2,2,2,1,3,2,1,1,1,4,2,3,2011,1
2020,42,420982,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2002,1
2020,42,420983,1,2,2,2,1,7,1,2,4,1,2,1,1,3,2006,1
2020,42,420984,1,2,2,2,1,1,2,2,1,1,1,4,1,3,2009,1
2020,42,420985,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2005,1
2020,42,420986,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2009,1
2020,42,420986,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2015,1
2020,42,420987,1,2,2,2,2,1,2,2,3,3,3,4,2,3,2005,1
2020,42,420988,1,2,2,2,2,4,3,2,1,1,2,4,2,3,2006,1
2020,42,420988,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2000,1
2020,42,420989,1,2,2,2,1,1,3,2,1,1,2,4,2,3,2008,1
2020,42,420989,2,2,2,2,2,4,2,2,2,2,2,4,2,3,2009,1
2020,42,420990,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2003,1
2020,42,420991,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2009,1
2020,42,420991,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2007,1
2020,42,420992,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2010,1
2020,42,420993,1,2,2,2,1,2,1,1,1,1,2,4,1,3,2005,1
2020,42,420994,1,2,2,2,1,3,2,2,2,2,2,4,1,3,1998,1
2020,42,420995,1,2,2,2,1,2,2,1,1,1,2,4,2,3,1999,1
2020,42,420996,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2007,1
2020,42,420996,2,2,2,2,2,2,2,2,1,1,2,4,2,3,1991,1
2020,42,420997,1,2,2,2,1,7,1,2,4,2,2,3,2,3,2004,1
2020,42,420998,1,2,2,2,1,4,2,2,1,1,2,4,1,3,2005,2
2020,42,420999,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2010,1
2020,42,420999,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2008,1
2020,42,421000,1,2,2,2,1,1,5,2,2,2,2,4,1,3,2011,2
2020,42,421001,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2005,1
2020,42,421001,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2001,1
2020,42,421002,1,2,2,1,2,2,4,2,1,1,2,4,2,3,1995,1
2020,42,421002,2,2,2,2,2,3,2,2,1,1,1,4,2,3,2015,1
2020,42,421003,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2000,1
2020,42,421003,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2020,42,421004,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2007,1
2020,42,421005,1,2,2,2,2,3,3,2,3,3,3,4,2,3,9999,1
2020,42,421006,1,1,2,2,2,7,3,2,4,2,2,3,2,3,2019,1
2020,42,421006,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2004,1
2020,42,421007,1,2,2,2,1,4,2,2,1,1,2,4,2,3,2004,1
2020,42,421007,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2000,1
2020,42,421008,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2004,1
2020,42,421008,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1
2020,42,421009,1,2,2,2,2,4,2,2,1,1,1,4,2,3,2006,1
2020,42,421009,2,2,2,2,2,9,4,2,3,3,3,4,2,3,9998,1
2020,42,421010,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2014,1
2020,42,421010,2,2,2,2,2,7,5,2,4,1,2,1,2,3,2005,1
2020,42,421011,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2019,1
2020,42,421012,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2020,42,421012,2,2,2,2,2,1,2,2,1,1,2,4,1,3,2020,1
2020,42,421013,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2006,1
2020,42,421014,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2018,1
2020,42,421014,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2017,1
2020,42,421015,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2019,1
2020,42,421015,2,2,2,2,2,3,5,1,1,1,2,4,2,3,1999,1
2020,42,421016,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2014,1
2020,42,421017,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2004,1
2020,42,421018,1,2,2,2,2,7,5,2,4,1,2,1,1,3,2020,1
2020,42,421018,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2016,1
2020,42,421019,1,2,2,2,1,4,2,1,1,1,2,4,1,3,2006,1
2020,42,421020,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,42,421020,2,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2020,42,421021,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1
2020,42,421022,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2008,1
2020,42,421023,1,2,2,2,1,7,2,2,4,2,2,2,2,3,2019,1
2020,42,421024,1,2,2,2,1,1,3,1,1,1,2,4,1,3,2012,1
2020,42,421025,1,1,2,2,2,3,2,2,1,1,2,4,1,3,2001,1
2020,42,421026,1,2,2,2,2,3,2,1,1,1,2,4,2,3,2021,1
2020,42,421026,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2007,1
2020,42,421027,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2009,1
2020,42,421028,1,1,2,2,1,1,2,2,2,2,2,4,2,3,1994,1
2020,42,421028,2,2,2,2,2,3,2,2,1,1,2,4,2,3,1997,1
2020,42,421029,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2014,1
2020,42,421029,2,2,1,2,2,6,2,2,1,1,1,4,2,3,2008,1
2020,42,421030,1,1,2,2,2,9,2,2,2,2,2,4,2,3,2005,1
2020,42,421030,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1
2020,42,421031,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1
2020,42,421032,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2018,1
2020,42,421033,1,2,2,2,2,4,2,2,2,2,2,4,2,3,2004,1
2020,42,421033,2,2,2,2,2,3,5,2,2,2,2,4,2,3,2003,1
2020,42,421034,1,1,2,2,1,3,2,2,1,1,2,4,2,3,2018,1
2020,42,421034,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2020,42,421035,1,2,2,2,2,6,3,2,1,1,2,4,2,3,2015,1
2020,42,421036,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2005,1
2020,42,421037,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2016,1
2020,42,421037,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2005,1
2020,42,421038,1,2,2,2,2,7,5,2,4,1,2,1,2,3,2019,1
2020,42,421038,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2020,42,421039,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2006,1
2020,42,421039,2,2,2,2,2,7,2,2,4,2,2,3,1,3,2014,1
2020,42,421040,1,2,1,2,2,3,2,2,1,1,2,4,1,3,2010,1
2020,42,421040,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2016,1
2020,42,421041,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2003,1
2020,42,421042,1,2,2,2,2,9,5,2,1,1,2,4,2,3,1997,1
2020,42,421042,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,2
2020,42,421043,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1
