make,model,car_year,drive_train,curb_weight,car_height,car_width,car_length
PONTIAC,BONNEVILLE,2004,NA,1640,1445,1877,5146
PONTIAC,FIREBIRD,1997,NA,1530,1305,1855,4905
PONTIAC,FIREBIRD,1998,NA,1550,1316,1869,4922
PONTIAC,FIREBIRD,1999,NA,1547,1298,1892,4915
PONTIAC,FIREBIRD,2000,NA,1584,1316,1882,4905
PONTIAC,FIREBIRD,2001,NA,1551,1316,1882,4923
PONTIAC,FIREBIRD,2002,NA,1578,1316,1882,4923
PONTIAC,G3,2009,FWD,1200,1499,1694,4328
PONTIAC,G5,2007,FWD,1314,1415,1725,4557
PONTIAC,G5,2008,FWD,1248,1415,1735,4579
PONTIAC,G5,2009,FWD,1240,1410,1725,4585
PONTIAC,G6,2005,NA,1574,1440,1778,4803
PONTIAC,G6,2006,FWD,1552,1433,1793,4803
PONTIAC,G6,2007,FWD,1526,1402,1786,4803
PONTIAC,G6,2008,FWD,1557,1450,1783,4818
PONTIAC,G6,2009,FWD,1568,1440,1778,4800
PONTIAC,G6,2010,FWD,1586,1450,1786,4831
PONTIAC,G8,2008,RWD,1835,1466,1900,5070
PONTIAC,G8,2009,RWD,1812,1466,1900,4981
PONTIAC,GRAND AM,1992,NA,1280,1360,1730,4730
PONTIAC,GRAND AM,1996,NA,1320,1361,1745,4775
PONTIAC,GRAND AM,1997,NA,1365,1360,1760,4760
PONTIAC,GRAND AM,1999,NA,1400,1425,1778,4826
PONTIAC,GRAND AM,2000,NA,1395,1412,1788,4732
PONTIAC,GRAND AM,2001,NA,1429,1425,1788,4742
PONTIAC,GRAND AM,2002,NA,1370,1407,1788,4732
PONTIAC,GRAND AM,2003,NA,1401,1407,1755,4811
PONTIAC,GRAND AM,2004,NA,1442,1407,1788,4732
PONTIAC,GRAND AM,2005,NA,1415,1402,1788,4831
PONTIAC,GRAND PRIX,1992,NA,1442,1361,1768,4948
PONTIAC,GRAND PRIX,1996,NA,1510,1379,1847,4976
PONTIAC,GRAND PRIX,1997,NA,1542,1384,1847,4991
PONTIAC,GRAND PRIX,2001,NA,1559,1389,1847,4991
PONTIAC,GRAND PRIX,2002,NA,1565,1410,1847,4991
PONTIAC,GRAND PRIX,2003,NA,1560,1412,1847,4983
PONTIAC,GRAND PRIX,2004,NA,1577,1417,1849,4986
PONTIAC,GRAND PRIX,2005,NA,1577,1417,1849,5037
PONTIAC,GRAND PRIX,2006,FWD,1615,1445,1849,5037
PONTIAC,GRAND PRIX,2007,FWD,1580,1420,1869,5077
PONTIAC,GRAND PRIX,2008,FWD,1568,1417,1849,5037
PONTIAC,GTO,2004,NA,1690,1394,1842,4821
PONTIAC,GTO,2005,NA,1690,1394,1842,4821
PONTIAC,GTO,2006,RWD,1688,1394,1841,4821
PONTIAC,MONTANA SV6,2005,AWD,1879,1750,1829,5080
PONTIAC,MONTANA SV6,2006,AWD,1845,1803,1956,5159
PONTIAC,SOLSTICE,2006,RWD,1297,1273,1791,4041
PONTIAC,SOLSTICE,2007,RWD,1300,1273,1811,3992
PONTIAC,SOLSTICE,2008,RWD,1338,1273,1811,4092
PONTIAC,SUNFIRE,1996,NA,1180,1372,1712,4615
PONTIAC,SUNFIRE,1997,NA,1160,1362,1705,4585
PONTIAC,SUNFIRE,1999,NA,1187,1351,1712,4597
PONTIAC,SUNFIRE,2000,NA,1218,1374,1712,4579
PONTIAC,SUNFIRE,2001,NA,1175,1354,1694,4590
PONTIAC,SUNFIRE,2002,NA,1220,1380,1710,4570
PONTIAC,SUNFIRE,2003,NA,1183,1349,1720,4691
PONTIAC,SUNFIRE,2004,NA,1215,1372,1712,4572
PONTIAC,SUNFIRE,2005,NA,1188,1392,1720,4590
PONTIAC,TORRENT,2006,AWD,1759,1760,1814,4796
PONTIAC,TORRENT,2007,AWD,1770,1760,1815,4785
PONTIAC,TORRENT,2008,AWD,1746,1715,1813,4630
PONTIAC,TORRENT,2009,AWD,1735,1715,1815,4795
PONTIAC,TRANS SPORT,1997,NA,1730,1720,1845,4935
PONTIAC,TRANS SPORT,1998,NA,1682,1715,1849,4941
PONTIAC,VIBE,2003,NA,1229,1600,1775,4364
PONTIAC,VIBE,2004,NA,1238,1585,1763,4351
PONTIAC,VIBE,2005,NA,1240,1600,1775,4365
PONTIAC,VIBE,2006,AWD,1315,1549,1775,4366
PONTIAC,VIBE,2007,AWD,1350,1560,1775,4365
PONTIAC,VIBE,2008,AWD,1284,1575,1765,4382
PONTIAC,VIBE,2009,AWD,1300,1570,1763,4366
PONTIAC,VIBE,2010,AWD,1457,1570,1763,4361
PORSCHE,718 BOXSTER,2022,RWD,1370,1281,1801,4379
PORSCHE,718 BOXSTER,2023,RWD,1365,1273,1801,4379
PORSCHE,718 BOXSTER,2024,RWD,1376,1280,1801,4379
PORSCHE,718 BOXSTER GTS 4.0,2022,RWD,1420,1262,1801,4390
PORSCHE,718 BOXSTER GTS 4.0,2023,RWD,1405,1276,1801,4390
PORSCHE,718 BOXSTER GTS 4.0,2024,RWD,1405,1278,1801,4405
PORSCHE,718 BOXSTER S,2022,RWD,1430,1295,1801,4379
PORSCHE,718 BOXSTER S,2023,RWD,1442,1295,1801,4379
PORSCHE,718 BOXSTER S,2024,RWD,1406,1280,1801,4379
PORSCHE,718 BOXSTER STYLE EDITION,2024,RWD,1410,1281,1801,4379
PORSCHE,718 BOXSTER T,2022,RWD,1350,1278,1801,4379
PORSCHE,718 BOXSTER T,2023,RWD,1355,1276,1801,4379
PORSCHE,718 BOXSTER T,2024,RWD,1350,1281,1801,4379
PORSCHE,718 BOXSTER VALUE EDITION,2023,RWD,1378,1295,1801,4379
PORSCHE,718 CAYMAN,2022,RWD,1377,1295,1801,4379
PORSCHE,718 CAYMAN,2023,RWD,1410,1295,1801,4379
PORSCHE,718 CAYMAN,2024,RWD,1365,1295,1801,4379
PORSCHE,718 CAYMAN GT4,2022,RWD,1420,1262,1817,4456
PORSCHE,718 CAYMAN GT4,2023,RWD,1420,1260,1801,4455
PORSCHE,718 CAYMAN GT4 RS,2023,RWD,1415,1259,1822,4456
PORSCHE,718 CAYMAN GTS 4.0,2022,RWD,1405,1295,1801,4405
PORSCHE,718 CAYMAN GTS 4.0,2023,RWD,1405,1295,1801,4405
PORSCHE,718 CAYMAN GTS 4.0,2024,RWD,1405,1284,1801,4405
PORSCHE,718 CAYMAN S,2022,RWD,1436,1295,1801,4379
PORSCHE,718 CAYMAN S,2023,RWD,1460,1295,1801,4379
PORSCHE,718 CAYMAN S,2024,RWD,1460,1295,1801,4379
PORSCHE,718 CAYMAN STYLE EDITION,2024,RWD,1376,1295,1801,4379
PORSCHE,718 CAYMAN T,2022,RWD,1350,1284,1801,4379
PORSCHE,718 CAYMAN T,2023,RWD,1380,1276,1801,4379
PORSCHE,718 CAYMAN T,2024,RWD,1390,1295,1801,4379
PORSCHE,718 CAYMAN VALUE EDITION,2023,RWD,1365,1295,1801,4379
PORSCHE,718 GT4,2024,RWD,1420,1262,1801,4455
PORSCHE,718 GT4 RS,2024,RWD,1410,1256,1822,4456
PORSCHE,718 SPYDER,2022,RWD,1418,1258,1801,4430
PORSCHE,718 SPYDER,2023,RWD,1420,1262,1801,4414
PORSCHE,718 SPYDER,2024,RWD,1420,1258,1801,4432
PORSCHE,718 SPYDER RS,2024,RWD,1410,1259,1801,4418
PORSCHE,911,2007,AWD,1460,1310,1852,4427
PORSCHE,911 50 YEAR PORSCHE DESIGN EDITION,2023,AWD,1720,1294,1852,4535
PORSCHE,911 50 YEARS PORSCHE DESIGN EDITION,2024,AWD,1670,1294,1852,4535
PORSCHE,911 CARRERA,2022,RWD,1505,1300,1852,4519
PORSCHE,911 CARRERA,2023,RWD,1510,1298,1852,4519
PORSCHE,911 CARRERA,2024,RWD,1560,1298,1852,4530
PORSCHE,911 CARRERA 4,2022,AWD,1565,1300,1852,4519
PORSCHE,911 CARRERA 4,2023,AWD,1565,1300,1852,4519
PORSCHE,911 CARRERA 4,2024,AWD,1570,1300,1852,4519
PORSCHE,911 CARRERA 4 CABRIOLET,2022,AWD,1630,1299,1852,4519
PORSCHE,911 CARRERA 4 CABRIOLET,2023,AWD,1630,1298,1852,4519
PORSCHE,911 CARRERA 4 CABRIOLET,2024,AWD,1655,1297,1852,4519
PORSCHE,911 CARRERA 4 GTS,2022,AWD,1570,1290,1852,4535
PORSCHE,911 CARRERA 4 GTS,2023,AWD,1578,1293,1852,4536
PORSCHE,911 CARRERA 4 GTS,2024,AWD,1615,1293,1852,4533
PORSCHE,911 CARRERA 4 GTS CABRIOLET,2022,AWD,1700,1299,1852,4535
PORSCHE,911 CARRERA 4 GTS CABRIOLET,2023,AWD,1700,1296,1852,4533
PORSCHE,911 CARRERA 4 GTS CABRIOLET,2024,AWD,1670,1300,1852,4535
PORSCHE,911 CARRERA 4S,2022,AWD,1565,1298,1852,4519
PORSCHE,911 CARRERA 4S,2023,AWD,1565,1300,1852,4519
PORSCHE,911 CARRERA 4S,2024,AWD,1595,1298,1852,4519
PORSCHE,911 CARRERA 4S CABRIOLET,2022,AWD,1705,1299,1852,4519
PORSCHE,911 CARRERA 4S CABRIOLET,2023,AWD,1675,1300,1852,4519
PORSCHE,911 CARRERA 4S CABRIOLET,2024,AWD,1675,1299,1852,4519
PORSCHE,911 CARRERA CABRIOLET,2022,RWD,1571,1299,1852,4519
PORSCHE,911 CARRERA CABRIOLET,2023,RWD,1600,1302,1852,4519
PORSCHE,911 CARRERA CABRIOLET,2024,RWD,1595,1301,1852,4519
PORSCHE,911 CARRERA GTS,2022,RWD,1520,1297,1852,4535
PORSCHE,911 CARRERA GTS,2023,RWD,1520,1290,1852,4535
PORSCHE,911 CARRERA GTS,2024,RWD,1595,1291,1852,4537
PORSCHE,911 CARRERA GTS CABRIOLET,2022,RWD,1670,1290,1852,4533
PORSCHE,911 CARRERA GTS CABRIOLET,2023,RWD,1625,1299,1852,4535
PORSCHE,911 CARRERA GTS CABRIOLET,2024,RWD,1605,1291,1852,4533
PORSCHE,911 CARRERA S,2022,RWD,1515,1300,1852,4519
PORSCHE,911 CARRERA S,2023,RWD,1515,1300,1852,4519
PORSCHE,911 CARRERA S,2024,RWD,1530,1300,1852,4530
PORSCHE,911 CARRERA S CABRIOLET,2022,RWD,1605,1297,1852,4519
PORSCHE,911 CARRERA S CABRIOLET,2023,RWD,1635,1300,1852,4519
PORSCHE,911 CARRERA S CABRIOLET,2024,RWD,1611,1293,1852,4536
PORSCHE,911 CARRERA T,2023,RWD,1470,1293,1852,4530
PORSCHE,911 CARRERA T,2024,RWD,1470,1280,1852,4530
PORSCHE,911 DAKAR,2023,AWD,1605,1338,1852,4534
PORSCHE,911 DAKAR,2024,AWD,1605,1338,1852,4530
PORSCHE,911 GT3,2022,RWD,1435,1279,1852,4573
PORSCHE,911 GT3,2023,RWD,1435,1278,1852,4573
PORSCHE,911 GT3,2024,RWD,1435,1279,1852,4573
PORSCHE,911 GT3 RS,2023,RWD,1450,1322,1900,4573
PORSCHE,911 GT3 RS,2024,RWD,1450,1322,1900,4573
PORSCHE,911 GT3 TOURING,2022,RWD,1418,1290,1852,4573
PORSCHE,911 GT3 TOURING,2024,RWD,1418,1290,1852,4573
PORSCHE,911 GT3 TOURING PACKAGE,2023,RWD,1418,1278,1852,4573
PORSCHE,911 S/T,2024,RWD,1380,1271,1852,4573
PORSCHE,911 SPORT CLASSIC,2024,RWD,1570,1301,1852,4535
PORSCHE,911 SPORT CLASSIC II,2023,RWD,1570,1304,1852,4535
PORSCHE,911 TARGA 4,2022,AWD,1675,1294,1852,4519
PORSCHE,911 TARGA 4,2023,AWD,1680,1297,1852,4519
PORSCHE,911 TARGA 4,2024,AWD,1665,1297,1852,4535
PORSCHE,911 TARGA 4 GTS,2022,AWD,1680,1294,1852,4535
PORSCHE,911 TARGA 4 GTS,2023,AWD,1700,1297,1852,4535
PORSCHE,911 TARGA 4 GTS,2024,AWD,1670,1291,1852,4533
PORSCHE,911 TARGA 4S,2022,AWD,1695,1301,1852,4535
PORSCHE,911 TARGA 4S,2023,AWD,1695,1294,1852,4535
PORSCHE,911 TARGA 4S,2024,AWD,1680,1297,1852,4535
PORSCHE,911 TURBO,2022,AWD,1640,1303,1900,4572
PORSCHE,911 TURBO,2023,AWD,1640,1303,1852,4535
PORSCHE,911 TURBO,2024,AWD,1641,1298,1902,4536
PORSCHE,911 TURBO CABRIOLET,2022,AWD,1701,1300,1852,4535
PORSCHE,911 TURBO CABRIOLET,2023,AWD,1719,1298,1852,4535
PORSCHE,911 TURBO CABRIOLET,2024,AWD,1740,1301,1852,4535
PORSCHE,911 TURBO S,2022,AWD,1640,1303,1852,4535
PORSCHE,911 TURBO S,2023,AWD,1640,1303,1902,4535
PORSCHE,911 TURBO S,2024,AWD,1640,1303,1900,4535
PORSCHE,911 TURBO S CABRIOLET,2022,AWD,1710,1304,1900,4573
PORSCHE,911 TURBO S CABRIOLET,2023,AWD,1720,1300,1900,4535
PORSCHE,911 TURBO S CABRIOLET,2024,AWD,1781,1298,1902,4536
PORSCHE,982 718 BOXSTER,2025,RWD,1370,1281,1801,4379
PORSCHE,982 718 BOXSTER GTS 4.0,2025,RWD,1405,1278,1801,4405
PORSCHE,982 718 BOXSTER S,2025,RWD,1420,1279,1872,4379
PORSCHE,982 718 BOXSTER STYLE EDITION,2025,RWD,1395,1281,1801,4379
PORSCHE,982 718 CAYMAN,2025,RWD,1410,1295,1801,4379
PORSCHE,982 718 CAYMAN GTS 4.0,2025,RWD,1405,1295,1801,4405
PORSCHE,982 718 CAYMAN S,2025,RWD,1460,1295,1801,4379
PORSCHE,982 718 CAYMAN STYLE EDITION,2025,RWD,1410,1295,1801,4379
PORSCHE,982 718 GT4 RS,2025,RWD,1415,1259,1822,4456
PORSCHE,982 718 SPYDER RS,2025,RWD,1410,1252,1822,4418
PORSCHE,"992 911 ""50 YEARS"" TURBO",2025,AWD,1650,1303,1900,4535
PORSCHE,992 911 GT3 RS,2025,RWD,1450,1322,1900,4573
PORSCHE,992 911 TURBO,2025,AWD,1640,1303,1852,4535
PORSCHE,992 911 TURBO CABRIOLET,2025,AWD,1710,1301,1852,4535
PORSCHE,992 911 TURBO S,2025,AWD,1649,1303,1900,4536
PORSCHE,992 911 TURBO S CABRIOLET,2025,AWD,1710,1299,1900,4535
PORSCHE,992.2 911 CARRERA,2025,RWD,1595,1300,1852,4530
PORSCHE,992.2 911 CARRERA 4 GTS,2025,AWD,1655,1300,1852,4537
PORSCHE,992.2 911 CARRERA 4 GTS CABRIOLET,2025,AWD,1695,1297,1852,4533
PORSCHE,992.2 911 CARRERA CABRIOLET,2025,RWD,1635,1298,1852,4530
PORSCHE,992.2 911 CARRERA GTS,2025,RWD,1625,1297,1852,4536
PORSCHE,992.2 911 CARRERA GTS CABRIOLET,2025,RWD,1670,1299,1852,4535
PORSCHE,992.2 911 CARRERA S,2025,RWD,1610,1300,1852,4537
PORSCHE,992.2 911 CARRERA S CABRIOLET,2025,RWD,1630,1299,1852,4519
PORSCHE,992.2 911 CARRERA T,2025,RWD,1470,1298,1852,4535
PORSCHE,992.2 911 CARRERA T CABRIOLET,2025,RWD,1560,1300,1852,4530
PORSCHE,992.2 911 GT3,2025,RWD,1435,1299,1852,4575
PORSCHE,992.2 911 GT3 TOURING,2025,RWD,1435,1299,1852,4573
PORSCHE,BOXSTER,2013,RWD,1315,1282,1801,4374
PORSCHE,BOXSTER 25 YEARS,2022,RWD,1405,1278,1801,4379
PORSCHE,CAYENNE,2004,NA,2245,1699,1928,4786
PORSCHE,CAYENNE,2005,NA,2325,1699,1928,4786
PORSCHE,CAYENNE,2006,AWD,2245,1701,1928,4780
PORSCHE,CAYENNE,2008,AWD,2245,1699,1928,4798
PORSCHE,CAYENNE,2009,AWD,2240,1694,1928,4798
PORSCHE,CAYENNE,2010,AWD,2295,1699,1928,4798
PORSCHE,CAYENNE,2011,AWD,2065,1702,1938,4846
PORSCHE,CAYENNE,2012,AWD,2075,1702,1939,4846
PORSCHE,CAYENNE,2013,AWD,2060,1702,1938,4846
PORSCHE,CAYENNE,2016,AWD,2105,1702,1938,4854
PORSCHE,CAYENNE,2017,AWD,2105,1694,1938,4854
PORSCHE,CAYENNE,2019,AWD,2020,1673,1983,4925
PORSCHE,CAYENNE,2022,AWD,2030,1696,1983,4918
PORSCHE,CAYENNE,2023,AWD,2135,1705,1983,4935
PORSCHE,CAYENNE,2024,AWD,2100,1701,1983,4930
PORSCHE,CAYENNE COUPE,2022,AWD,2067,1671,1984,4948
PORSCHE,CAYENNE COUPE,2023,AWD,2105,1679,1989,4931
PORSCHE,CAYENNE COUPE PLATINUM EDITION,2023,AWD,2105,1676,1983,4931
PORSCHE,CAYENNE COUP√Â,2024,AWD,2175,1678,1983,4930
PORSCHE,CAYENNE E-HYBRID,2022,AWD,2490,1674,1984,4931
PORSCHE,CAYENNE E-HYBRID,2023,AWD,2425,1674,1983,4931
PORSCHE,CAYENNE E-HYBRID,2024,AWD,2345,1673,1983,4930
PORSCHE,CAYENNE E-HYBRID COUPE,2022,AWD,2420,1673,1983,4939
PORSCHE,CAYENNE E-HYBRID COUPE,2023,AWD,2425,1678,1983,4942
PORSCHE,CAYENNE E-HYBRID COUPE PLATINUM EDITION,2023,AWD,2490,1653,1995,4942
PORSCHE,CAYENNE E-HYBRID COUP√Â,2024,AWD,2345,1679,1983,4930
PORSCHE,CAYENNE E-HYBRID PLATINUM EDITION,2023,AWD,2425,1670,1983,4931
PORSCHE,CAYENNE GTS,2022,AWD,2305,1674,1984,4927
PORSCHE,CAYENNE GTS,2023,AWD,2225,1655,1983,4926
PORSCHE,CAYENNE GTS COUPE,2022,AWD,2200,1656,1983,4939
PORSCHE,CAYENNE GTS COUPE,2023,AWD,2220,1674,1995,4942
PORSCHE,CAYENNE PLATINUM EDITION,2023,AWD,2060,1696,1983,4931
PORSCHE,CAYENNE S,2022,AWD,2105,1674,1984,4930
PORSCHE,CAYENNE S,2023,AWD,2160,1673,1983,4930
PORSCHE,CAYENNE S,2024,AWD,2175,1673,1983,4930
PORSCHE,CAYENNE S COUPE,2022,AWD,2165,1664,1994,4933
PORSCHE,CAYENNE S COUPE,2023,AWD,2160,1679,1984,4931
PORSCHE,CAYENNE S COUPE PLATINUM EDITION,2023,AWD,2233,1661,1984,4948
PORSCHE,CAYENNE S COUP√Â,2024,AWD,2185,1673,2179,4930
PORSCHE,CAYENNE S E-HYBRID,2024,AWD,2495,1695,1983,4930
PORSCHE,CAYENNE S E-HYBRID COUP√Â,2024,AWD,2495,1678,1983,4930
PORSCHE,CAYENNE S PLATINUM EDITION,2023,AWD,2085,1674,1985,4931
PORSCHE,CAYENNE TURBO,2022,AWD,2285,1673,1983,4926
PORSCHE,CAYENNE TURBO,2023,AWD,2370,1674,1983,4926
PORSCHE,CAYENNE TURBO COUPE,2022,AWD,2280,1656,1989,4943
PORSCHE,CAYENNE TURBO COUPE,2023,AWD,2295,1676,1983,4942
PORSCHE,CAYENNE TURBO E-HYBRID,2024,AWD,2570,1673,1983,4930
PORSCHE,CAYENNE TURBO E-HYBRID COUP√Â,2024,AWD,2570,1679,1984,4930
PORSCHE,CAYENNE TURBO GT,2023,AWD,2245,1636,1995,4967
PORSCHE,CAYENNE TURBO GT COUP√Â,2024,AWD,2245,1634,1995,4942
PORSCHE,CAYENNE TURBO S E-HYBRID,2022,AWD,2570,1634,1989,4939
PORSCHE,CAYENNE TURBO S E-HYBRID,2023,AWD,2555,1674,1983,4926
PORSCHE,CAYENNE TURBO S E-HYBRID COUPE,2022,AWD,2490,1656,1989,4939
PORSCHE,CAYENNE TURBO S E-HYBRID COUPE,2023,AWD,2535,1653,1989,4939
PORSCHE,CAYMAN,2007,RWD,1340,1305,1801,4341
PORSCHE,CAYMAN,2008,RWD,1340,1305,1801,4341
PORSCHE,E3.2 CAYENNE,2025,AWD,2060,1698,1983,4930
PORSCHE,E3.2 CAYENNE COUP√Â,2025,AWD,2100,1678,1983,4930
PORSCHE,E3.2 CAYENNE E-HYBRID,2025,AWD,2494,1697,1984,4948
PORSCHE,E3.2 CAYENNE E-HYBRID COUP√Â,2025,AWD,2490,1679,1984,4933
PORSCHE,E3.2 CAYENNE GTS,2025,AWD,2245,1678,1983,4930
PORSCHE,E3.2 CAYENNE GTS COUP√Â,2025,AWD,2650,1665,1983,4935
PORSCHE,E3.2 CAYENNE S,2025,AWD,2165,1696,1983,4930
PORSCHE,E3.2 CAYENNE S COUP√Â,2025,AWD,2210,1676,1983,4930
PORSCHE,E3.2 CAYENNE S E-HYBRID,2025,AWD,2505,1678,1983,4930
PORSCHE,E3.2 CAYENNE S E-HYBRID COUP√Â,2025,AWD,2495,1678,1983,4930
PORSCHE,E3.2 CAYENNE TURBO E-HYBRID,2025,AWD,2352,1697,1984,4933
PORSCHE,E3.2 CAYENNE TURBO E-HYBRID COUP√Â,2025,AWD,2595,1678,1983,4930
PORSCHE,E3.2 CAYENNE TURBO GT COUP√Â,2025,AWD,2295,1636,1989,4933
PORSCHE,G3 PANAMERA,2025,RWD,1970,1423,1937,5052
PORSCHE,G3 PANAMERA 4,2025,AWD,2020,1423,1937,5052
PORSCHE,G3 PANAMERA 4 E-HYBRID,2025,AWD,2275,1423,1937,5052
PORSCHE,G3 PANAMERA 4S E-HYBRID,2025,AWD,2295,1422,1937,5052
PORSCHE,G3 PANAMERA GTS,2025,AWD,2130,1416,1937,5052
PORSCHE,G3 PANAMERA TURBO E-HYBRID,2025,AWD,2360,1423,1937,5052
PORSCHE,G3 PANAMERA TURBO S E-HYBRID,2025,AWD,2360,1423,1937,5052
PORSCHE,H1.3 MACAN,2025,AWD,2330,1622,1938,4784
PORSCHE,H1.3 MACAN GTS,2025,AWD,2350,1622,1938,4784
PORSCHE,H1.3 MACAN S,2025,AWD,2360,1622,1938,4784
PORSCHE,H1.3 MACAN T,2025,AWD,2330,1622,1938,4784
PORSCHE,H2 MACAN,2025,RWD,2200,1610,1935,4760
PORSCHE,H2 MACAN 4,2025,AWD,2330,1622,1938,4784
PORSCHE,H2 MACAN 4S,2025,AWD,2480,1625,1940,4790
PORSCHE,H2 MACAN TURBO,2025,AWD,2250,1625,1938,4784
PORSCHE,J1.2 TAYCAN,2025,RWD,2105,1380,1965,4965
PORSCHE,J1.2 TAYCAN 4,2025,AWD,2185,1395,1966,4963
PORSCHE,J1.2 TAYCAN 4 CROSS TURISMO,2025,AWD,2175,1409,1967,4974
PORSCHE,J1.2 TAYCAN 4S,2025,AWD,2295,1395,1967,4974
PORSCHE,J1.2 TAYCAN 4S CROSS TURISMO,2025,AWD,2275,1409,1967,4974
PORSCHE,J1.2 TAYCAN GTS,2025,AWD,2325,1383,1966,4974
PORSCHE,J1.2 TAYCAN GTS SPORT TURISMO,2025,AWD,2370,1391,1967,4969
PORSCHE,J1.2 TAYCAN TURBO,2025,AWD,2370,1378,1966,4963
PORSCHE,J1.2 TAYCAN TURBO CROSS TURISMO,2025,AWD,2360,1409,1967,4974
PORSCHE,J1.2 TAYCAN TURBO GT,2025,AWD,2295,1378,1966,4963
PORSCHE,J1.2 TAYCAN TURBO GT WEISSACH PAKET,2025,AWD,2220,1378,1966,4968
PORSCHE,J1.2 TAYCAN TURBO S,2025,AWD,2370,1379,1966,4963
PORSCHE,J1.2 TAYCAN TURBO S CROSS TURISMO,2025,AWD,2320,1398,1967,4974
PORSCHE,MACAN,2017,AWD,1770,1624,1923,4681
PORSCHE,MACAN,2022,AWD,1870,1621,1927,4726
PORSCHE,MACAN,2023,AWD,1875,1621,2097,4726
PORSCHE,MACAN,2024,AWD,1875,1621,1922,4726
PORSCHE,MACAN 4,2024,AWD,2330,1621,1938,4784
PORSCHE,MACAN GTS,2022,AWD,1965,1606,1927,4726
PORSCHE,MACAN GTS,2023,AWD,1960,1607,1927,4726
PORSCHE,MACAN GTS,2024,AWD,1960,1607,1927,4726
PORSCHE,MACAN S,2022,AWD,1865,1621,1927,4726
PORSCHE,MACAN S,2023,AWD,1913,1621,1923,4726
PORSCHE,MACAN S,2024,AWD,1985,1621,1922,4726
PORSCHE,MACAN T,2023,AWD,1865,1606,1922,4726
PORSCHE,MACAN T,2024,AWD,1882,1621,1933,4727
PORSCHE,MACAN TURBO,2024,AWD,2405,1621,1938,4784
PORSCHE,PANAMERA,2011,RWD,1760,1418,1931,4984
PORSCHE,PANAMERA,2012,RWD,1770,1418,1931,4970
PORSCHE,PANAMERA,2018,RWD,1815,1423,1937,5049
PORSCHE,PANAMERA,2022,RWD,1920,1422,1938,5049
PORSCHE,PANAMERA,2023,RWD,1905,1423,1937,5049
PORSCHE,PANAMERA,2024,RWD,1900,1423,1937,5052
PORSCHE,PANAMERA 4,2022,AWD,1995,1427,1937,5049
PORSCHE,PANAMERA 4,2023,AWD,1985,1423,1937,5049
PORSCHE,PANAMERA 4,2024,AWD,1985,1423,1937,5052
PORSCHE,PANAMERA 4 E-HYBRID,2022,AWD,2235,1423,1937,5049
PORSCHE,PANAMERA 4 E-HYBRID,2023,AWD,2270,1428,1937,5049
PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,2022,AWD,2275,1432,1937,5199
PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,2023,AWD,2330,1428,1937,5199
PORSCHE,PANAMERA 4 E-HYBRID PLATINUM EDITION,2023,AWD,2245,1427,1937,5049
PORSCHE,PANAMERA 4 E-HYBRID SPORT TURISMO,2022,AWD,2295,1432,1937,5199
PORSCHE,PANAMERA 4 E-HYBRID SPORT TURISMO,2023,AWD,2325,1428,1937,5049
PORSCHE,PANAMERA 4 EXECUTIVE,2022,AWD,2045,1428,1937,5199
PORSCHE,PANAMERA 4 EXECUTIVE,2023,AWD,2005,1438,1938,5199
PORSCHE,PANAMERA 4 PLATINUM EDITION,2023,AWD,1935,1427,1937,5049
PORSCHE,PANAMERA 4 SPORT TURISMO,2022,AWD,2005,1428,1937,5049
PORSCHE,PANAMERA 4 SPORT TURISMO,2023,AWD,2020,1432,1937,5049
PORSCHE,PANAMERA 4S,2022,AWD,2055,1423,1937,5049
PORSCHE,PANAMERA 4S,2023,AWD,1995,1423,1937,5049
PORSCHE,PANAMERA 4S E-HYBRID,2022,AWD,2325,1423,1937,5049
PORSCHE,PANAMERA 4S E-HYBRID,2023,AWD,2325,1423,1937,5049
PORSCHE,PANAMERA 4S E-HYBRID EXECUTIVE,2022,AWD,2343,1428,1937,5199
PORSCHE,PANAMERA 4S E-HYBRID EXECUTIVE,2023,AWD,2325,1432,1937,5199
PORSCHE,PANAMERA 4S E-HYBRID SPORT TURISMO,2022,AWD,2325,1428,1937,5049
PORSCHE,PANAMERA 4S E-HYBRID SPORT TURISMO,2023,AWD,2325,1428,1937,5049
PORSCHE,PANAMERA 4S EXECUTIVE,2022,AWD,2085,1423,1937,5199
PORSCHE,PANAMERA 4S EXECUTIVE,2023,AWD,2070,1427,1937,5199
PORSCHE,PANAMERA 4S SPORT TURISMO,2022,AWD,2048,1428,1937,5049
PORSCHE,PANAMERA 4S SPORT TURISMO,2023,AWD,2080,1428,1937,5049
PORSCHE,PANAMERA GTS,2022,AWD,2099,1424,1937,5050
PORSCHE,PANAMERA GTS,2023,RWD,2025,1417,1935,5050
PORSCHE,PANAMERA GTS SPORT TURISMO,2022,AWD,2145,1417,1937,5049
PORSCHE,PANAMERA GTS SPORT TURISMO,2023,RWD,2095,1417,1937,5049
PORSCHE,PANAMERA PLATINUM EDITION,2023,RWD,1945,1423,1937,5049
PORSCHE,PANAMERA TURBO S,2022,AWD,2165,1417,1937,5049
PORSCHE,PANAMERA TURBO S,2023,AWD,2225,1428,1937,5049
PORSCHE,PANAMERA TURBO S E-HYBRID,2022,AWD,2375,1428,1937,5049
