Make,Model,Year,Drive Train,Kerb Weight,Car Height,Car Length,Car Width
SATURN,VUE,2009,FWD/AWD,1746,1720,4578,1849
SMART,FORTWO,2009,RWD,820,1565,2695,1560
SUBARU,FORESTER,2009,AWD,1490,1700,4500,1795
SUBARU,IMPREZA,2009,AWD,1412,1476,4415,1740
SUBARU,LEGACY,2009,AWD,1515,1425,4773,1730
TOYOTA,4RUNNER,2009,RWD/AWD,1973,1816,4859,1875
TOYOTA,AVALON,2009,FWD,1631,1486,5019,1849
TOYOTA,CAMRY,2009,FWD,1479,1471,4806,1821
TOYOTA,COROLLA,2009,FWD,1245,1475,4540,1760
TOYOTA,HIGHLANDER,2009,FWD/AWD,1905,1765,4785,1910
TOYOTA,PRIUS,2009,FWD,1330,1490,4460,1725
TOYOTA,RAV4,2009,FWD/AWD,1570,1745,4620,1816
TOYOTA,SCION TC,2009,FWD,1325,1410,4420,1760
TOYOTA,SCION XB,2009,FWD,1370,1641,4290,1760
TOYOTA,SCION XD,2009,FWD,1190,1524,3929,1725
TOYOTA,SIENNA,2009,FWD/AWD,1905,1750,5085,1966
TOYOTA,TACOMA,2009,RWD/AWD,1898,1781,5286,1895
TOYOTA,TUNDRA,2009,RWD/AWD,2495,1945,5814,2030
TOYOTA,VENZA,2009,FWD/AWD,1775,1610,4800,1905
TOYOTA,YARIS,2009,FWD,1045,1529,3810,1694
VOLKSWAGEN,EOS,2009,FWD,1632,1443,4423,1791
VOLKSWAGEN,GTI,2009,FWD,1410,1478,4209,1760
VOLKSWAGEN,JETTA,2009,FWD,1440,1458,4554,1760
VOLKSWAGEN,PASSAT,2009,FWD,1515,1472,4765,1820
VOLVO,C30,2009,FWD,1398,1426,4252,1782
VOLVO,S40,2009,FWD/AWD,1529,1453,4475,1770
VOLVO,S80,2009,FWD/AWD,1749,1492,4851,1861
VOLVO,V50,2009,FWD/AWD,1554,1458,4522,1770
ACURA,MDX,2008,AWD,2043,1735,4844,1994
ACURA,RDX,2008,AWD,1779,1656,4590,1869
ACURA,RL,2008,AWD,1848,1450,4983,1844
ACURA,TL,2008,FWD,1615,1440,4808,1834
ACURA,TSX,2008,FWD,1465,1430,4615,1735
AUDI,A3,2008,FWD/AWD,1475,1429,4295,1765
AUDI,A4,2008,FWD/AWD,1550,1427,4703,1826
AUDI,A6,2008,FWD/AWD,1670,1459,4916,1855
AUDI,A8,2008,AWD,1995,1444,5051,1897
AUDI,Q7,2008,AWD,2340,1737,5086,1983
AUDI,TT,2008,FWD/AWD,1260,1352,4178,1842
BMW,X3,2008,AWD,1850,1674,4569,1854
BMW,X5,2008,AWD,2105,1766,4857,1933
BUICK,ENCLAVE,2008,FWD/AWD,2165,1834,5123,2007
BUICK,LACROSSE,2008,FWD,1576,1463,5032,1854
BUICK,LUCERNE,2008,FWD,1656,1473,5161,1875
CADILLAC,CTS,2008,RWD/AWD,1814,1458,4829,1843
CADILLAC,DTS,2008,FWD,1781,1455,5273,1869
CADILLAC,ESCALADE,2008,AWD,2545,1887,5144,2007
CADILLAC,SRX,2008,RWD/AWD,1963,1735,4950,1844
CADILLAC,STS,2008,RWD/AWD,1795,1463,4986,1844
CHEVROLET,AVALANCHE,2008,RWD,2406,1869,5621,2009
CHEVROLET,AVEO,2008,FWD,1075,1495,4310,1660
CHEVROLET,COBALT,2008,FWD,1188,1450,4534,1725
CHEVROLET,COLORADO,2008,RWD/AWD,1750,1700,5270,1737
CHEVROLET,CORVETTE,2008,RWD,1442,1245,4435,1844
CHEVROLET,EQUINOX,2008,FWD/AWD,1647,1748,4796,1814
CHEVROLET,HHR,2008,FWD,1469,1605,4419,1755
CHEVROLET,IMPALA,2008,FWD,1650,1491,5090,1852
CHEVROLET,MALIBU,2008,FWD,1533,1450,4872,1786
CHEVROLET,SILVERADO,2008,AWD,2450,1880,5847,2029
CHEVROLET,SUBURBAN,2008,RWD,2512,1956,5649,2007
CHEVROLET,TAHOE,2008,RWD,2421,1953,5131,2007
CHEVROLET,TRAILBLAZER,2008,RWD/AWD,2148,1850,4872,1897
CHEVROLET,UPLANDER,2008,FWD,1796,1749,5085,1829
CHRYSLER,300,2008,RWD/AWD,1852,1483,4999,1882
CHRYSLER,ASPEN,2008,RWD/AWD,2400,1913,5108,1930
CHRYSLER,PACIFICA,2008,FWD,2023,1689,5085,2014
CHRYSLER,PT CRUISER,2008,FWD,1414,1600,4288,1704
CHRYSLER,SEBRING,2008,FWD,1518,1483,4829,1816
DODGE,AVENGER,2008,FWD,1573,1496,4831,1821
DODGE,CALIBER,2008,FWD,1388,1534,4415,1748
DODGE,CHARGER,2008,RWD/AWD,1860,1479,5082,1890
DODGE,DAKOTA,2008,RWD/AWD,1960,1740,5560,1890
DODGE,DURANGO,2008,RWD,2199,1887,5100,1930
DODGE,MAGNUM,2008,RWD/AWD,1850,1527,5072,1882
DODGE,NITRO,2008,RWD/4WD,1855,1775,4544,1857
FORD,CROWN VICTORIA,2008,RWD,1845,1448,5385,1986
FORD,E-150,2008,RWD,2375,2085,5382,2017
FORD,EDGE,2008,FWD/AWD,1889,1700,4720,1925
FORD,ESCAPE,2008,FWD/AWD,1473,1722,4437,1806
FORD,EXPEDITION,2008,AWD/2WD,2590,1986,5288,2002
FORD,EXPLORER,2008,RWD/AWD,2129,1847,4912,1872
FORD,EXPLORER SPORT TRAC,2008,RWD/AWD,2024,1826,5278,1872
FORD,F-150,2008,AWD/2WD,2548,1943,5690,2004
FORD,F-250,2008,,3100,2030,6700,2030
FORD,F-350,2008,,3700,2060,6670,2030
FORD,FOCUS,2008,FWD,1180,1468,4521,1702
FORD,FUSION,2008,FWD/AWD,1533,1447,4831,1841
FORD,MUSTANG,2008,RWD,1521,1412,4775,1877
FORD,RANGER,2008,RWD/AWD,1701,1712,5171,1786
FORD,TAURUS,2008,FWD/AWD,1679,1542,5098,1875
FORD,TAURUS X,2008,FWD/AWD,2030,1765,5085,1969
GMC,ACADIA,2008,FWD/AWD,2233,1849,5108,1986
GMC,CANYON,2008,RWD/AWD,1677,1715,5260,1717
GMC,ENVOY,2008,RWD/AWD,2018,1755,4872,1895
GMC,SIERRA,2008,AWD,2393,1943,5839,2029
GMC,YUKON,2008,RWD,2377,1953,5131,2007
GMC,YUKON XL,2008,RWD,2507,1953,5649,2009
HONDA,ACCORD,2008,FWD,1490,1476,4849,1849
HONDA,CIVIC,2008,FWD,1240,1435,4500,1750
HONDA,CR-V,2008,AWD/FWD,1620,1680,4520,1820
HONDA,ELEMENT,2008,AWD/FWD,1610,1788,4300,1819
HONDA,FIT,2008,FWD,1104,1524,3846,1694
HONDA,ODYSSEY,2008,FWD,1984,1737,5151,1966
HONDA,PILOT,2008,AWD/FWD,2040,1808,4864,1956
HONDA,RIDGELINE,2008,AWD,2070,1808,5304,1971
HUMMER,H3,2008,AWD,2164,1859,4755,1897
HYUNDAI,ACCENT,2008,FWD,1120,1471,4275,1694
HYUNDAI,AZERA,2008,FWD,1637,1491,4895,1864
HYUNDAI,ELANTRA,2008,FWD,1283,1480,4505,1775
HYUNDAI,ENTOURAGE,2008,FWD,2011,1750,5131,1943
HYUNDAI,SANTA FE,2008,FWD/AWD,1812,1725,4675,1890
HYUNDAI,SONATA,2008,FWD,1515,1476,4800,1834
HYUNDAI,TIBURON,2008,FWD,1325,1328,4394,1760
HYUNDAI,TUCSON,2008,FWD/AWD,1472,1684,4420,1801
HYUNDAI,VERACRUZ,2008,FWD/AWD,2046,1750,4840,1945
INFINITI,EX35,2008,RWD/AWD,1815,1575,4630,1849
INFINITI,G35,2008,RWD/AWD,1605,1450,4755,1773
INFINITI,G37,2008,RWD,1637,1392,4651,1831
INFINITI,QX56,2008,RWD/AWD,2630,1976,5255,2029
JAGUAR,XJ,2008,RWD,1679,1448,5092,1860
JEEP,COMMANDER,2008,RWD/4WD,2178,1847,4879,1899
JEEP,COMPASS,2008,FWD/4WD,1542,1664,4404,1808
JEEP,GRAND CHEROKEE,2008,RWD/4WD,1958,1720,4740,1862
JEEP,LIBERTY,2008,RWD/4WD,1841,1778,4493,1836
JEEP,PATRIOT,2008,FWD/4WD,1510,1666,4407,1755
JEEP,WRANGLER,2008,RWD/AWD,1742,1801,4138,1872
KIA,AMANTI,2008,FWD,1740,1495,4980,1850
KIA,OPTIMA,2008,FWD,1435,1475,4800,1805
KIA,RIO,2008,FWD,1115,1470,4240,1695
KIA,RONDO,2008,FWD,1554,1651,4567,1821
KIA,SEDONA,2008,FWD,1983,1760,5131,1984
KIA,SORENTO,2008,RWD/AWD,2060,1810,4590,1865
KIA,SPECTRA,2008,FWD,1232,1425,4511,1725
KIA,SPORTAGE,2008,FWD/AWD,1600,1730,4350,1800
LAND ROVER,LR2,2008,AWD,1770,1765,4500,1910
LAND ROVER,RANGE ROVER,2008,AWD,2570,1863,4972,1956
LAND ROVER,RANGE ROVER SPORT,2008,AWD,2535,1817,4788,1928
LINCOLN,MARK LT,2008,AWD/2WD,2409,1875,5695,2004
LINCOLN,MKX,2008,FWD/AWD,1969,1679,4737,1925
LINCOLN,MKZ,2008,FWD/AWD,1725,1466,4831,1844
LINCOLN,NAVIGATOR,2008,AWD/2WD,2767,1991,5293,2029
LINCOLN,TOWN CAR,2008,RWD,1964,1527,5469,1986
MAZDA,CX-9,2008,FWD/AWD,2066,1728,5096,1936
MAZDA,MAZDA3,2008,FWD,1283,1466,4544,1755
MAZDA,MAZDA5,2008,FWD,1504,1621,4554,1755
MAZDA,MAZDA6,2008,FWD,1489,1435,4765,1786
MAZDA,TRIBUTE,2008,FWD/AWD,1647,1755,4400,1825
MERCEDES-BENZ,C-CLASS,2008,RWD/AWD,1650,1447,4581,1770
MERCEDES-BENZ,CLK-CLASS,2008,RWD,1565,1413,4652,1738
MERCEDES-BENZ,E-CLASS,2008,RWD/AWD,1680,1453,4851,1821
MERCEDES-BENZ,G-CLASS,2008,AWD,2520,1930,4670,1854
MERCEDES-BENZ,SL-CLASS,2008,RWD,1910,1298,4569,1820
MERCEDES-BENZ,SLK-CLASS,2008,RWD,1520,1296,4103,1777
MERCURY,GRAND MARQUIS,2008,RWD,1796,1527,5385,1976
MERCURY,MARINER,2008,FWD/AWD,1526,1725,4442,1781
MERCURY,MILAN,2008,FWD/AWD,1639,1448,4839,1834
MERCURY,MOUNTAINEER,2008,RWD/AWD,2059,1798,4912,1872
MERCURY,SABLE,2008,FWD/AWD,1698,1527,5154,1890
MINI,COOPER,2008,FWD,1135,1407,3714,1683
MITSUBISHI,ECLIPSE,2008,FWD,1475,1384,4580,1821
MITSUBISHI,GALANT,2008,FWD,1575,1471,4874,1839
MITSUBISHI,LANCER,2008,FWD,1361,1491,4511,1760
MITSUBISHI,OUTLANDER,2008,FWD/AWD,1650,1680,4640,1800
NISSAN,350Z,2008,2WD,1560,1316,4314,1815
NISSAN,ALTIMA,2008,FWD,1466,1471,4821,1796
NISSAN,ARMADA,2008,RWD/4WD,2660,1976,5276,2017
NISSAN,MAXIMA,2008,FWD,1572,1435,4915,1821
NISSAN,PATHFINDER,2008,RWD/AWD,2165,1829,4884,1849
NISSAN,QUEST,2008,FWD,1879,1778,5184,1971
NISSAN,ROGUE,2008,FWD/AWD,1535,1684,4646,1801
NISSAN,SENTRA,2008,FWD,1350,1511,4567,1791
NISSAN,TITAN,2008,RWD/4WD,2445,1971,5705,2019
NISSAN,VERSA,2008,FWD,1251,1565,4295,1694
NISSAN,XTERRA,2008,RWD/AWD,1906,1902,4539,1849
PONTIAC,G5,2008,FWD,1248,1415,4579,1735
PONTIAC,G6,2008,FWD,1557,1450,4818,1783
PONTIAC,G8,2008,RWD,1835,1466,5070,1900
PONTIAC,GRAND PRIX,2008,FWD,1568,1417,5037,1849
PONTIAC,SOLSTICE,2008,RWD,1338,1273,4092,1811
PONTIAC,TORRENT,2008,FWD/AWD,1746,1715,4630,1813
PONTIAC,VIBE,2008,FWD/AWD,1284,1575,4382,1765
PORSCHE,CAYENNE,2008,AWD,2245,1699,4798,1928
PORSCHE,CAYMAN,2008,RWD,1340,1305,4341,1801
SATURN,ASTRA,2008,FWD,1317,1461,4313,1755
SATURN,AURA,2008,FWD,1611,1455,4826,1786
SATURN,OUTLOOK,2008,FWD/AWD,2150,1788,5126,1943
SATURN,SKY,2008,RWD,1300,1274,4091,1749
SATURN,VUE,2008,FWD/AWD,1670,1692,4575,1849
SMART,FORTWO,2008,RWD,750,1565,2695,1559
SUBARU,FORESTER,2008,AWD,1465,1669,4449,1730
SUBARU,IMPREZA,2008,AWD,1390,1475,4415,1740
SUBARU,LEGACY,2008,AWD,1465,1435,4666,1730
SUBARU,OUTBACK,2008,AWD,1560,1656,4793,1755
TOYOTA,4RUNNER,2008,RWD/AWD,1903,1781,4806,1869
TOYOTA,AVALON,2008,FWD,1585,1486,5050,1849
TOYOTA,CAMRY,2008,FWD,1515,1470,4805,1820
TOYOTA,COROLLA,2008,FWD,1225,1466,4539,1760
TOYOTA,FJ CRUISER,2008,RWD/AWD,1948,1905,4671,1895
TOYOTA,HIGHLANDER,2008,FWD/AWD,1894,1730,4785,1925
TOYOTA,PRIUS,2008,FWD,1320,1490,4450,1725
TOYOTA,RAV4,2008,FWD/AWD,1580,1720,4625,1815
TOYOTA,SCION TC,2008,FWD,1350,1415,4420,1760
TOYOTA,SCION XB,2008,FWD,1400,1621,4249,1760
TOYOTA,SCION XD,2008,FWD,1190,1524,3930,1725
TOYOTA,SEQUOIA,2008,RWD/AWD,2554,1961,5210,2030
TOYOTA,SIENNA,2008,AWD/RWD,2020,1750,5085,1966
TOYOTA,TACOMA,2008,RWD/AWD,1839,1785,5286,1895
TOYOTA,TUNDRA,2008,RWD/AWD,2606,1951,5809,2029
TOYOTA,YARIS,2008,FWD,1045,1520,3785,1695
VOLKSWAGEN,EOS,2008,FWD,1557,1443,4407,1791
VOLKSWAGEN,GTI,2008,FWD,1395,1464,4216,1759
VOLKSWAGEN,JETTA,2008,FWD,1435,1461,4554,1781
VOLKSWAGEN,PASSAT,2008,FWD/AWD,1531,1471,4765,1821
VOLKSWAGEN,RABBIT,2008,FWD,1320,1478,4201,1760
VOLVO,C70,2008,FWD,1770,1400,4615,1836
VOLVO,XC90,2008,FWD/AWD,2085,1781,4807,1898
ACURA,MDX,2007,AWD,2068,1735,4806,1956
ACURA,RDX,2007,AWD,1726,1655,4570,1870
ACURA,TL,2007,FWD,1614,1440,4730,1834
ACURA,TSX,2007,FWD,1495,1429,4615,1763
AUDI,Q7,2007,AWD,2390,1737,5086,1983
BMW,X3,2007,AWD,1825,1674,4569,1853
BMW,X5,2007,AWD,2155,1766,4854,1933
BUICK,LACROSSE,2007,FWD,1577,1458,5050,1854
BUICK,LUCERNE,2007,FWD,1677,1473,5161,1869
BUICK,RAINIER,2007,RWD/AWD,2166,1852,4912,1897
BUICK,RENDEZVOUS,2007,FWD,1787,1749,4732,1869
CADILLAC,CTS,2007,RWD,1655,1439,4864,1786
CADILLAC,DTS,2007,FWD,1814,1455,5265,1900
CADILLAC,ESCALADE,2007,AWD,2545,1887,5144,2007
CADILLAC,SRX,2007,RWD/AWD,1960,1722,4950,1849
CADILLAC,STS,2007,RWD/AWD,1744,1463,4986,1842
CHEVROLET,AVALANCHE,2007,RWD,2419,1953,5621,2009
CHEVROLET,AVEO,2007,FWD,1080,1506,4310,1669
CHEVROLET,COBALT,2007,FWD,1255,1450,4585,1735
CHEVROLET,COLORADO,2007,RWD/AWD,1725,1700,5330,1725
CHEVROLET,CORVETTE,2007,RWD,1442,1245,4435,1844
CHEVROLET,EQUINOX,2007,FWD/AWD,1620,1760,4796,1814
CHEVROLET,EXPRESS,2007,RWD,2400,2102,5692,2017
CHEVROLET,HHR,2007,FWD,1455,1588,4475,1758
CHEVROLET,IMPALA,2007,FWD,1571,1455,5090,1852
CHEVROLET,MALIBU,2007,FWD,1474,1463,4823,1775
CHEVROLET,MONTE CARLO,2007,FWD,1621,1455,5027,1852
CHEVROLET,SILVERADO,2007,RWD/AWD,2250,1920,5820,2030
CHEVROLET,SUBURBAN,2007,RWD,2470,1953,5649,2007
CHEVROLET,TAHOE,2007,RWD,2336,1953,5131,2007
CHEVROLET,TRAILBLAZER,2007,RWD/AWD,1986,1798,4872,1897
CHEVROLET,UPLANDER,2007,FWD,1812,1750,5103,1829
CHRYSLER,300,2007,RWD/AWD,1748,1483,5014,1880
CHRYSLER,ASPEN,2007,RWD/AWD,2291,1870,5100,1963
CHRYSLER,PACIFICA,2007,FWD/AWD,2020,1684,5135,2014
CHRYSLER,PT CRUISER,2007,FWD,1417,1600,4288,1704
CHRYSLER,SEBRING,2007,FWD/AWD,1540,1497,4842,1800
DODGE,CALIBER,2007,FWD/AWD,1475,1565,4415,1795
DODGE,CHARGER,2007,RWD/AWD,1850,1479,5082,1890
DODGE,DAKOTA,2007,RWD/AWD,2000,1760,5588,1890
DODGE,DURANGO,2007,RWD/AWD,2325,1880,5100,1930
DODGE,MAGNUM,2007,RWD/AWD,1950,1481,5022,1882
DODGE,NITRO,2007,RWD/4WD,1900,1775,4463,1856
FORD,CROWN VICTORIA,2007,RWD,1840,1439,5385,1986
FORD,E-150,2007,RWD,2270,2052,5382,2017
FORD,EDGE,2007,FWD/AWD,1908,1702,4796,1923
FORD,ESCAPE,2007,FWD/AWD,1474,1755,4442,1806
FORD,EXPEDITION,2007,AWD/2WD,2555,1961,5245,2002
FORD,EXPLORER,2007,RWD/AWD,2070,1850,4912,1872
FORD,EXPLORER SPORT TRAC,2007,RWD/AWD,2100,1786,5278,1872
FORD,F-150,2007,AWD/2WD,2350,1900,5800,2000
FORD,FIVE HUNDRED,2007,FWD/AWD,1573,1562,5098,1892
FORD,FOCUS,2007,FWD,1180,1429,4399,1699
FORD,FREESTYLE,2007,FWD/AWD,1919,1725,5022,1928
FORD,FUSION,2007,FWD,1476,1374,4831,1834
FORD,MUSTANG,2007,RWD,1519,1397,4775,1877
FORD,RANGER,2007,RWD/AWD,1759,1725,5154,1760
FORD,TAURUS,2007,FWD,1538,1420,5019,1788
GMC,ACADIA,2007,FWD/AWD,2230,1775,5108,1986
GMC,CANYON,2007,RWD/AWD,1796,1715,5222,1717
GMC,ENVOY,2007,RWD/AWD,1961,1836,4867,1897
GMC,SAVANA,2007,RWD,2221,2088,5382,2017
GMC,SIERRA,2007,RWD/AWD,2410,1943,5695,2029
GMC,YUKON,2007,RWD,2292,1953,5131,2007
GMC,YUKON XL,2007,RWD,2514,1953,5649,2009
HONDA,ACCORD,2007,FWD,1427,1450,4811,1811
HONDA,CIVIC,2007,FWD,1227,1435,4488,1750
HONDA,CR-V,2007,AWD/FWD,1632,1679,4519,1819
HONDA,ELEMENT,2007,AWD/FWD,1658,1760,4300,1819
HONDA,FIT,2007,FWD,1121,1524,3884,1669
HONDA,ODYSSEY,2007,FWD,1979,1748,5110,1958
HONDA,PILOT,2007,AWD/FWD,2064,1821,4775,1968
HONDA,RIDGELINE,2007,AWD,2069,1786,5253,1976
HUMMER,H3,2007,AWD,2168,1893,4742,1989
HYUNDAI,ACCENT,2007,FWD,1130,1471,4275,1694
HYUNDAI,AZERA,2007,FWD,1605,1490,4895,1865
HYUNDAI,ELANTRA,2007,FWD,1285,1471,4506,1755
HYUNDAI,ENTOURAGE,2007,FWD,2073,1755,5131,1984
HYUNDAI,SANTA FE,2007,FWD/AWD,1700,1725,4554,1854
HYUNDAI,SONATA,2007,FWD,1485,1475,4800,1832
HYUNDAI,TIBURON,2007,FWD,1300,1328,4394,1760
HYUNDAI,TUCSON,2007,FWD/AWD,1580,1730,4325,1800
HYUNDAI,VERACRUZ,2007,FWD/AWD,1916,1750,4840,1946
JEEP,COMMANDER,2007,RWD/4WD,2165,1811,4788,1867
JEEP,COMPASS,2007,FWD/4WD,1533,1630,4405,1760
JEEP,GRAND CHEROKEE,2007,RWD/4WD,1980,1740,4750,1870
JEEP,LIBERTY,2007,RWD/4WD,1840,1780,4430,1820
JEEP,PATRIOT,2007,FWD/4WD,1555,1666,4409,1756
JEEP,WRANGLER,2007,RWD/AWD,1705,1801,4173,1872
KIA,OPTIMA,2007,FWD,1475,1480,4800,1805
KIA,RIO,2007,FWD,1099,1471,4249,1694
KIA,RONDO,2007,FWD,1565,1655,4545,1800
KIA,SEDONA,2007,FWD,2040,1806,5131,1984
KIA,SORENTO,2007,RWD/AWD,2021,1730,4590,1857
KIA,SPECTRA,2007,FWD,1286,1415,4511,1725
KIA,SPORTAGE,2007,FWD/AWD,1591,1725,4361,1801
LAND ROVER,LR3,2007,AWD,2484,1887,4835,1915
LINCOLN,MKX,2007,FWD/AWD,1881,1715,4737,1925
LINCOLN,MKZ,2007,FWD,1574,1425,4839,1842
LINCOLN,NAVIGATOR,2007,AWD,2729,1981,5293,2002
LINCOLN,TOWN CAR,2007,RWD,1982,1481,5471,1989
MAZDA,B-SERIES,2007,RWD/AWD,1800,1760,5170,1720
MAZDA,CX-7,2007,FWD/AWD,1781,1646,4681,1872
MAZDA,CX-9,2007,FWD/AWD,2059,1727,5070,1935
MAZDA,MAZDA3,2007,FWD,1300,1465,4490,1755
MAZDA,MAZDA5,2007,FWD,1520,1615,4506,1755
MAZDA,MAZDA6,2007,FWD,1450,1440,4745,1770
MAZDA,RX-8,2007,RWD,1309,1340,4427,1770
MERCEDES-BENZ,C-CLASS,2007,RWD/AWD,1590,1425,4526,1727
MERCEDES-BENZ,CLK-CLASS,2007,RWD,1615,1413,4652,1740
MERCEDES-BENZ,CLS-CLASS,2007,RWD,1860,1390,4913,1873
MERCEDES-BENZ,E-CLASS,2007,RWD/AWD,1665,1453,4851,1821
MERCEDES-BENZ,GL-CLASS,2007,AWD,2420,1840,5088,1920
MERCEDES-BENZ,R-CLASS,2007,AWD,2205,1663,5157,1958
MERCEDES-BENZ,S-CLASS,2007,RWD/AWD,2030,1473,5075,1872
MERCURY,GRAND MARQUIS,2007,RWD,1847,1433,5382,1986
MERCURY,MARINER,2007,FWD/AWD,1565,1722,4442,1781
MERCURY,MILAN,2007,FWD,1497,1425,4839,1834
MERCURY,MOUNTAINEER,2007,RWD/AWD,2155,1821,4912,1872
MINI,COOPER,2007,FWD,1135,1407,3709,1683
MITSUBISHI,ECLIPSE,2007,FWD,1470,1365,4575,1835
MITSUBISHI,ECLIPSE SPYDER,2007,FWD,1575,1382,4564,1811
MITSUBISHI,ENDEAVOR,2007,FWD/AWD,1830,1714,4826,1870
MITSUBISHI,GALANT,2007,FWD,1475,1466,4851,1786
MITSUBISHI,LANCER,2007,FWD,1290,1435,4535,1695
MITSUBISHI,OUTLANDER,2007,FWD/AWD,1620,1670,4640,1800
NISSAN,350Z,2007,RWD,1520,1316,4303,1816
NISSAN,ALTIMA,2007,FWD,1450,1471,4821,1796
NISSAN,ARMADA,2007,RWD/AWD,2370,1999,5255,2017
NISSAN,MAXIMA,2007,FWD,1573,1435,4938,1821
NISSAN,MURANO,2007,FWD/AWD,1792,1689,4770,1880
NISSAN,PATHFINDER,2007,RWD/AWD,2041,1829,4765,1849
NISSAN,QUEST,2007,FWD,1870,1778,5184,1961
NISSAN,SENTRA,2007,FWD,1287,1511,4567,1791
NISSAN,TITAN,2007,RWD/AWD,2459,1946,5695,2002
NISSAN,VERSA,2007,FWD,1260,1565,4295,1709
NISSAN,XTERRA,2007,RWD/AWD,1932,1908,4539,1849
PONTIAC,G5,2007,FWD,1314,1415,4557,1725
PONTIAC,G6,2007,FWD,1526,1402,4803,1786
PONTIAC,GRAND PRIX,2007,FWD,1580,1420,5077,1869
PONTIAC,SOLSTICE,2007,RWD,1300,1273,3992,1811
PONTIAC,TORRENT,2007,FWD/AWD,1770,1760,4785,1815
PONTIAC,VIBE,2007,FWD/AWD,1350,1560,4365,1775
PORSCHE,911,2007,RWD/AWD,1460,1310,4427,1852
PORSCHE,CAYMAN,2007,RWD,1340,1305,4341,1801
SAAB,9-7X,2007,AWD,2159,1750,4912,1897
SATURN,AURA,2007,FWD,1590,1448,4826,1786
SATURN,ION,2007,FWD,1249,1422,4699,1725
SATURN,OUTLOOK,2007,FWD/AWD,2134,1760,5098,1986
SATURN,SKY,2007,RWD,1334,1274,4091,1813
SATURN,VUE,2007,FWD/AWD,1689,1671,4536,1786
SUBARU,FORESTER,2007,AWD,1440,1700,4491,1735
SUBARU,IMPREZA,2007,AWD,1354,1440,4415,1730
SUBARU,LEGACY,2007,AWD,1515,1425,4730,1730
SUBARU,OUTBACK,2007,AWD,1525,1600,4729,1770
TOYOTA,4RUNNER,2007,RWD,1848,1816,4801,1875
TOYOTA,AVALON,2007,FWD,1610,1486,5050,1849
TOYOTA,CAMRY,2007,FWD,1490,1470,4805,1820
TOYOTA,COROLLA,2007,FWD,1175,1480,4530,1700
TOYOTA,FJ CRUISER,2007,RWD/AWD,1948,1935,4671,1895
TOYOTA,HIGHLANDER,2007,FWD/AWD,1798,1786,4689,1826
TOYOTA,PRIUS,2007,FWD,1330,1491,4450,1725
TOYOTA,RAV4,2007,FWD/AWD,1585,1720,4600,1816
TOYOTA,SCION TC,2007,FWD,1320,1415,4420,1755
TOYOTA,SEQUOIA,2007,RWD/AWD,2300,1941,5179,2004
TOYOTA,SIENNA,2007,AWD/RWD,1991,1750,5085,1966
TOYOTA,TACOMA,2007,RWD/AWD,1770,1790,5285,1890
TOYOTA,TUNDRA,2007,RWD/AWD,2286,1935,5809,2029
TOYOTA,YARIS,2007,FWD,1045,1530,3750,1695
VOLKSWAGEN,EOS,2007,FWD,1560,1443,4407,1791
VOLKSWAGEN,GTI,2007,FWD,1377,1463,4214,1760
VOLKSWAGEN,JETTA,2007,FWD,1430,1460,4554,1768
VOLKSWAGEN,PASSAT,2007,FWD/AWD,1528,1471,4765,1820
VOLKSWAGEN,RABBIT,2007,FWD,1325,1478,4209,1760
VOLVO,S40,2007,FWD/AWD,1592,1458,4468,1770
VOLVO,S60,2007,FWD/AWD,1592,1433,4577,1806
VOLVO,XC70,2007,AWD,1745,1572,4735,1857
VOLVO,XC90,2007,FWD,2012,1784,4807,1900
ACURA,MDX,2006,AWD,2040,1735,4839,1956
ACURA,RSX,2006,FWD,1256,1395,4370,1725
ACURA,TL,2006,FWD,1614,1440,4729,1834
ACURA,TSX,2006,FWD,1466,1429,4615,1763
AUDI,A3,2006,FWD/AWD,1450,1428,4203,1765
AUDI,A4,2006,FWD/AWD,1540,1427,4586,1772
AUDI,A6,2006,FWD/AWD,1700,1460,4916,1855
AUDI,A8,2006,AWD,1945,1444,5051,1894
AUDI,TT,2006,FWD/AWD,1460,1346,4041,1764
BMW,X3,2006,AWD,1785,1674,4569,1853
BMW,X5,2006,AWD,2145,1715,4667,1872
BUICK,LACROSSE,2006,FWD,1613,1461,5022,1847
BUICK,LUCERNE,2006,FWD,1660,1476,5103,1852
BUICK,RAINIER,2006,RWD/AWD,2150,1877,4915,1897
BUICK,RENDEZVOUS,2006,RWD/AWD,1831,1755,4823,1849
BUICK,TERRAZA,2006,RWD/AWD,1905,1781,5085,1829
CADILLAC,CTS,2006,RWD,1607,1440,4864,1786
CADILLAC,DTS,2006,FWD,1815,1453,5263,1900
CADILLAC,ESCALADE,2006,AWD,2550,1913,5110,2019
CADILLAC,SRX,2006,RWD/AWD,2043,1697,4950,1834
CADILLAC,STS,2006,RWD/AWD,1815,1463,4986,1842
CHEVROLET,AVALANCHE,2006,RWD,2457,1875,5621,2027
CHEVROLET,AVEO,2006,FWD,1080,1499,4280,1670
CHEVROLET,COBALT,2006,FWD,1188,1450,4585,1725
CHEVROLET,COLORADO,2006,RWD/AWD,1668,1664,5253,1722
CHEVROLET,CORVETTE,2006,RWD,1442,1245,4435,1844
CHEVROLET,EQUINOX,2006,RWD/AWD,1680,1694,4796,1814
CHEVROLET,EXPRESS,2006,RWD,2089,2060,5382,2017
